1,-0.00404444444444607
2,-0.0322444444444443
3,-0.0279444444444437
4,-0.0235444444444397
5,-0.014744444444446
6,-0.00764444444445189
7,-0.0123444444444516
8,-0.0251444444444502
9,-0.00764444444445189
10,-0.0127444444444507
11,0.00595555555555904
12,0.00795555555555438
13,-0.00604444444444141
14,-0.0366444444444483
15,-0.00324444444444794
16,0.0286555555555594
17,0.00715555555555625
18,-0.010344444444442
19,-0.0303444444444523
20,0.00155555555555509
21,0.00795555555555438
22,0.0174555555555571
23,0.0313555555555496
24,0.0242555555555555
25,0.0226555555555592
26,-0.00964444444444723
27,-0.0175444444444395
28,-0.0115444444444393
29,0.0103555555555488
30,0.0489555555555512
31,0.0668555555555486
32,0.0182555555555552
33,0.00155555555555509
34,0.0186555555555543
35,-0.0259444444444483
36,-0.0303444444444523
37,0.0146555555555494
38,0.00755555555555532
39,0.00555555555555998
40,0.012255555555555
41,-0.00524444444444327
42,-0.003644444444447
43,-0.0187444444444509
44,-0.0183444444444518
45,-0.0139444444444479
46,-0.0187444444444509
47,-0.0171444444444404
48,-0.00324444444444794
49,0.012255555555555
50,0.00355555555555043
51,-0.00204444444445073
52,-0.00284444444444887
53,-0.000844444444439318
54,-0.00564444444444234
55,0.00475555555554763
56,0.0186555555555543
57,0.0305555555555515
58,-0.0187444444444509
59,0.0110555555555578
60,0.00155555555555509
61,0.0294555555555576
62,0.0150555555555485
63,-0.00764444444445189
64,0.0230555555555583
65,0.222055555555556
66,0.831055555555551
67,8.48265555555555
68,39.4266555555555
69,57.0230555555556
70,32.8827555555556
71,23.2580555555555
72,21.2372555555556
73,19.7704555555556
74,20.1577555555556
75,20.6178555555556
76,19.9276555555555
77,19.3413555555556
78,19.9953555555555
79,20.0542555555555
80,19.4905555555556
81,19.1972555555555
82,19.6120555555556
83,20.0048555555556
84,19.4746555555555
85,18.5683555555556
86,18.5679555555555
87,18.3482555555556
88,11.9146555555555
89,2.37785555555556
90,0.561155555555558
91,0.480755555555547
92,0.435855555555548
93,0.415555555555557
94,0.352255555555558
95,0.310855555555548
96,0.317955555555557
97,0.319155555555554
98,0.315955555555547
99,0.335955555555557
100,0.32675555555555
101,0.294155555555548
102,0.314055555555555
103,0.301655555555556
104,0.34545555555556
105,0.348655555555553
106,0.290555555555557
107,0.30405555555555
108,0.339855555555559
109,0.349055555555552
110,0.371755555555552
111,0.369755555555557
112,0.336655555555552
113,0.296455555555553
114,0.310455555555549
115,0.303255555555552
116,0.304455555555549
117,0.314055555555555
118,0.311255555555547
119,0.317555555555558
120,0.308455555555554
121,0.278155555555557
122,0.319155555555554
123,0.333555555555549
124,0.29965555555556
125,0.289355555555559
126,0.313655555555556
127,0.288555555555547
128,0.30605555555556
129,0.294155555555548
130,0.335455555555555
131,0.34545555555556
132,0.308055555555555
133,0.319955555555552
134,0.330755555555555
135,0.351055555555547
136,0.330755555555555
137,0.31005555555555
138,0.329555555555558
139,0.315955555555547
140,1.09135555555555
141,18.2375555555555
142,17.7646555555556
143,-2.45044444444444
144,-2.56864444444444
145,1.09095555555555
146,5.48615555555556
147,7.59585555555556
148,7.05885555555555
149,6.71215555555555
150,6.63015555555556
151,6.59395555555555
152,6.61345555555555
153,6.61745555555557
154,6.60545555555557
155,6.61345555555555
156,6.64965555555555
157,6.66445555555556
158,6.66635555555554
159,6.64135555555556
160,6.65725555555555
161,6.66085555555556
162,6.67115555555556
163,6.67115555555556
164,6.65765555555556
165,6.69385555555554
166,6.66285555555557
167,6.66445555555556
168,6.64725555555556
169,6.67755555555554
170,6.70655555555557
171,6.71615555555555
172,6.69865555555556
173,6.67475555555556
174,6.72455555555554
175,6.81005555555556
176,6.72375555555554
177,6.69425555555556
178,6.69585555555555
179,6.72765555555556
180,6.74955555555555
181,6.72695555555556
182,6.69505555555556
183,6.67475555555556
184,6.68395555555556
185,6.70145555555554
186,6.69185555555556
187,6.70265555555555
188,6.70425555555555
189,6.69745555555555
190,6.71175555555554
191,6.72495555555555
192,6.70935555555555
193,6.71335555555557
194,6.73445555555556
